,longitude,latitude,housing_median_age,population,households,median_income,median_house_value,ocean_proximity,avg_rooms_per_household,avg_bedrooms_per_household
10430,-117.64,33.45,27.0,130.0,46.0,4.875,284100.0,NEAR OCEAN,7.260869565217392,1.2173913043478262
10431,-117.62,33.43,27.0,1221.0,377.0,3.2232,247100.0,NEAR OCEAN,4.86737400530504,1.0954907161803713
10432,-117.62,33.43,27.0,2321.0,873.0,3.3155,231000.0,NEAR OCEAN,4.419243986254296,1.2164948453608246
10433,-117.62,33.43,24.0,850.0,367.0,2.7545,231300.0,NEAR OCEAN,3.5313351498637604,1.0463215258855585
10434,-117.65,33.4,17.0,910.0,492.0,3.5729,370800.0,NEAR OCEAN,5.563008130081301,1.329268292682927
10435,-117.62,33.43,23.0,1950.0,859.0,4.0647,240600.0,NEAR OCEAN,4.717112922002328,1.1117578579743888
10436,-117.61,33.43,33.0,604.0,317.0,2.3545,187500.0,NEAR OCEAN,3.6277602523659307,1.2082018927444795
10437,-117.62,33.42,27.0,460.0,243.0,3.1029,190600.0,NEAR OCEAN,4.135802469135802,1.0946502057613168
10438,-117.62,33.42,27.0,597.0,311.0,3.1395,310000.0,NEAR OCEAN,4.643086816720257,1.32475884244373
10439,-117.6,33.45,4.0,996.0,435.0,5.4031,243800.0,NEAR OCEAN,5.445977011494253,1.3011494252873563
10440,-117.59,33.44,3.0,2363.0,1041.0,4.3897,341300.0,NEAR OCEAN,5.584053794428434,1.2142170989433236
10441,-117.59,33.4,22.0,1797.0,642.0,4.0076,252100.0,NEAR OCEAN,4.933021806853582,1.1573208722741433
10442,-117.59,33.41,17.0,878.0,423.0,5.1298,246000.0,NEAR OCEAN,5.314420803782506,1.0591016548463357
10443,-117.6,33.42,23.0,1048.0,425.0,4.665,280600.0,NEAR OCEAN,5.84,1.0847058823529412
10444,-117.61,33.43,24.0,851.0,379.0,3.9875,346500.0,NEAR OCEAN,6.076517150395778,1.0527704485488127
10445,-117.6,33.43,21.0,1392.0,543.0,5.1439,414000.0,NEAR OCEAN,7.276243093922652,1.0349907918968693
10446,-117.61,33.44,17.0,713.0,265.0,6.5954,346200.0,NEAR OCEAN,7.683018867924528,1.0264150943396226
10447,-117.59,33.43,14.0,1230.0,488.0,6.5964,358800.0,NEAR OCEAN,6.604508196721311,0.9918032786885246
10448,-117.67,33.47,22.0,1081.0,566.0,1.6393,500001.0,<1H OCEAN,4.819787985865724,1.088339222614841
10449,-117.67,33.46,24.0,1409.0,543.0,4.6518,277800.0,<1H OCEAN,6.5764272559852675,1.3296500920810312
10450,-117.67,33.44,25.0,903.0,410.0,6.6852,500001.0,<1H OCEAN,7.302439024390244,1.2658536585365854
10451,-117.67,33.46,18.0,783.0,257.0,5.3999,300000.0,<1H OCEAN,6.533073929961089,1.0544747081712063
10452,-117.66,33.46,26.0,952.0,340.0,5.0877,288100.0,<1H OCEAN,6.097058823529411,1.088235294117647
10453,-117.66,33.46,28.0,609.0,242.0,5.1024,312700.0,<1H OCEAN,5.210743801652892,0.9628099173553719
10454,-117.66,33.48,22.0,334.0,157.0,2.3846,500001.0,<1H OCEAN,5.1528662420382165,1.1464968152866242
10455,-117.65,33.49,16.0,628.0,382.0,4.3603,248800.0,<1H OCEAN,5.819371727748691,1.1884816753926701
10456,-117.64,33.49,3.0,781.0,337.0,5.6197,271600.0,<1H OCEAN,7.465875370919881,1.2729970326409497
10457,-117.65,33.48,10.0,1469.0,556.0,5.4188,402200.0,<1H OCEAN,6.266187050359712,1.0467625899280575
10458,-117.65,33.48,6.0,572.0,174.0,13.0502,500001.0,<1H OCEAN,9.413793103448276,1.0804597701149425
10459,-117.63,33.5,12.0,1506.0,492.0,7.2013,353600.0,<1H OCEAN,7.355691056910569,1.089430894308943
10460,-117.63,33.47,4.0,1408.0,477.0,6.3369,256000.0,NEAR OCEAN,4.863731656184487,0.8490566037735849
10461,-117.65,33.46,19.0,2824.0,1068.0,6.0873,277300.0,<1H OCEAN,6.586142322097379,1.0664794007490637
10462,-117.64,33.48,12.0,1033.0,373.0,5.6754,275900.0,<1H OCEAN,5.380697050938338,1.064343163538874
10463,-117.65,33.45,15.0,3033.0,1217.0,5.49,239300.0,NEAR OCEAN,6.136400986031225,1.047658175842235
10464,-117.73,33.49,31.0,1530.0,648.0,10.3983,500001.0,<1H OCEAN,7.888888888888889,1.2006172839506173
10465,-117.76,33.48,38.0,1332.0,636.0,5.0044,381200.0,<1H OCEAN,6.0251572327044025,1.2720125786163523
10466,-117.74,33.51,29.0,612.0,258.0,7.8239,500001.0,<1H OCEAN,6.666666666666667,1.0426356589147288
10467,-117.73,33.53,3.0,2129.0,819.0,7.8915,420600.0,<1H OCEAN,7.7997557997558,1.1233211233211233
10468,-117.72,33.54,13.0,1909.0,733.0,4.9821,244800.0,<1H OCEAN,6.638472032742156,1.1077762619372442
10469,-117.72,33.53,14.0,704.0,293.0,5.1129,251300.0,<1H OCEAN,5.706484641638225,1.006825938566553
10470,-117.72,33.51,17.0,1176.0,571.0,5.133,324000.0,<1H OCEAN,6.334500875656743,1.0455341506129596
10471,-117.72,33.49,4.0,1129.0,530.0,5.7281,500001.0,<1H OCEAN,6.835849056603774,1.3849056603773584
10472,-117.73,33.49,17.0,654.0,279.0,9.8321,500001.0,<1H OCEAN,7.770609318996415,1.039426523297491
10473,-117.73,33.51,5.0,1238.0,632.0,6.1785,295900.0,<1H OCEAN,7.197784810126582,1.2436708860759493
10474,-117.69,33.6,19.0,1584.0,470.0,6.4211,288100.0,<1H OCEAN,7.578723404255319,0.9340425531914893
10475,-117.68,33.6,24.0,969.0,256.0,6.8154,265900.0,<1H OCEAN,7.640625,1.0234375
10476,-117.69,33.6,17.0,1194.0,335.0,5.4622,227000.0,<1H OCEAN,6.417910447761194,1.0776119402985074
10477,-117.7,33.6,16.0,877.0,392.0,3.0461,216900.0,<1H OCEAN,5.336734693877551,1.2474489795918366
10478,-117.69,33.6,16.0,1333.0,402.0,3.475,279500.0,<1H OCEAN,5.485074626865671,0.9776119402985075
10479,-117.69,33.6,12.0,1464.0,435.0,6.5413,332000.0,<1H OCEAN,7.489655172413793,0.967816091954023
10480,-117.69,33.59,13.0,1432.0,431.0,7.9283,348100.0,<1H OCEAN,7.703016241299304,0.988399071925754
10481,-117.68,33.59,12.0,1569.0,450.0,8.8636,314000.0,<1H OCEAN,7.717777777777778,1.0355555555555556
10482,-117.69,33.58,5.0,2877.0,982.0,7.5177,330000.0,<1H OCEAN,6.80040733197556,1.0295315682281059
10483,-117.68,33.59,8.0,899.0,236.0,14.9009,500001.0,<1H OCEAN,9.860169491525424,1.1144067796610169
10484,-117.69,33.58,8.0,1176.0,351.0,10.3953,500001.0,<1H OCEAN,8.225071225071225,1.0
10485,-117.68,33.47,7.0,1731.0,704.0,6.126,285600.0,<1H OCEAN,6.332386363636363,1.0383522727272727
10486,-117.68,33.48,15.0,727.0,293.0,5.0527,231400.0,<1H OCEAN,6.09556313993174,1.0204778156996588
10487,-117.68,33.49,17.0,1072.0,385.0,4.245,214500.0,<1H OCEAN,5.797402597402598,0.9662337662337662
10488,-117.68,33.49,16.0,2557.0,690.0,2.8357,106300.0,<1H OCEAN,4.469565217391304,1.0492753623188407
10489,-117.67,33.49,15.0,983.0,525.0,2.1935,183300.0,<1H OCEAN,5.299047619047619,1.1028571428571428
10490,-117.67,33.49,10.0,128.0,61.0,8.163,250000.0,<1H OCEAN,6.0,1.0
10491,-117.68,33.51,19.0,1481.0,430.0,6.323,480800.0,<1H OCEAN,6.813953488372093,0.9953488372093023
10492,-117.68,33.49,18.0,1649.0,634.0,6.3568,294300.0,<1H OCEAN,6.582018927444795,0.9858044164037855
10493,-117.69,33.48,25.0,1462.0,497.0,6.1815,288500.0,<1H OCEAN,6.519114688128773,0.9678068410462777
10494,-117.69,33.47,13.0,679.0,290.0,5.756,305600.0,<1H OCEAN,6.9655172413793105,1.303448275862069
10495,-117.66,33.51,18.0,1302.0,522.0,4.0167,189600.0,<1H OCEAN,5.030651340996169,
10496,-117.66,33.5,16.0,862.0,326.0,4.4732,186300.0,<1H OCEAN,6.0,1.0613496932515338
10497,-117.67,33.51,17.0,1893.0,433.0,4.0388,120400.0,<1H OCEAN,4.877598152424942,1.1085450346420322
10498,-117.67,33.51,18.0,1490.0,355.0,3.4792,126400.0,<1H OCEAN,4.633802816901408,1.1070422535211268
10499,-117.67,33.51,19.0,545.0,227.0,2.9762,184400.0,<1H OCEAN,5.541850220264317,1.0837004405286343
10500,-117.69,33.47,23.0,1480.0,634.0,3.86,300000.0,<1H OCEAN,5.518927444794953,1.138801261829653
10501,-117.7,33.47,20.0,764.0,333.0,4.1563,320800.0,<1H OCEAN,4.7357357357357355,1.09009009009009
10502,-117.7,33.47,21.0,1423.0,482.0,3.5915,305600.0,<1H OCEAN,4.580912863070539,1.107883817427386
10503,-117.69,33.47,19.0,1728.0,571.0,3.668,243800.0,<1H OCEAN,4.544658493870402,1.0875656742556918
10504,-117.7,33.47,21.0,881.0,380.0,3.8403,350000.0,<1H OCEAN,4.886842105263158,1.05
10505,-117.72,33.43,5.0,616.0,246.0,3.8992,500001.0,<1H OCEAN,7.678861788617886,1.4593495934959348
10506,-117.68,33.55,5.0,1016.0,402.0,6.065,315500.0,<1H OCEAN,5.626865671641791,1.0621890547263682
10507,-117.68,33.54,5.0,1363.0,403.0,7.618,341400.0,<1H OCEAN,7.0471464019851116,1.0
10508,-117.68,33.52,5.0,1546.0,567.0,5.753,322800.0,<1H OCEAN,6.386243386243386,1.1146384479717812
10509,-117.69,33.55,9.0,1646.0,576.0,6.8007,318300.0,<1H OCEAN,6.694444444444445,0.9913194444444444
10510,-117.69,33.54,20.0,801.0,284.0,6.5394,272000.0,<1H OCEAN,6.221830985915493,0.9859154929577465
10511,-117.69,33.53,17.0,2396.0,801.0,6.0868,282900.0,<1H OCEAN,6.29338327091136,0.9712858926342073
10512,-117.69,33.52,4.0,1176.0,483.0,3.4455,325000.0,<1H OCEAN,4.434782608695652,1.2939958592132506
10513,-117.7,33.51,2.0,1460.0,599.0,6.8279,279000.0,<1H OCEAN,8.78297161936561,1.2737896494156928
10514,-117.69,33.52,3.0,3214.0,1279.0,4.538,278200.0,<1H OCEAN,5.7654417513682565,1.129007036747459
10515,-117.7,33.53,5.0,2834.0,1139.0,5.9088,288500.0,<1H OCEAN,5.880597014925373,1.1009657594381037
10516,-117.71,33.52,17.0,876.0,361.0,6.1007,340900.0,<1H OCEAN,6.886426592797784,1.1551246537396123
10517,-117.71,33.51,11.0,883.0,281.0,13.1477,487000.0,<1H OCEAN,7.822064056939502,0.896797153024911
10518,-117.71,33.51,12.0,1543.0,598.0,6.379,500001.0,<1H OCEAN,7.8193979933110365,1.1672240802675586
10519,-117.68,33.57,2.0,3550.0,1139.0,10.1122,500001.0,<1H OCEAN,8.78665496049166,1.2756804214223003
10520,-117.69,33.55,4.0,705.0,224.0,8.3275,384200.0,<1H OCEAN,7.875,0.9821428571428571
10521,-117.69,33.55,3.0,710.0,246.0,6.0743,274300.0,<1H OCEAN,6.5772357723577235,1.08130081300813
10522,-117.7,33.54,4.0,1802.0,625.0,7.9338,354700.0,<1H OCEAN,7.9296,1.1088
10523,-117.7,33.55,12.0,1054.0,391.0,7.1736,262100.0,<1H OCEAN,6.289002557544757,0.9974424552429667
10524,-117.7,33.56,2.0,703.0,261.0,6.9343,298500.0,<1H OCEAN,8.091954022988507,1.1685823754789273
10525,-117.7,33.56,3.0,1033.0,548.0,4.1379,183300.0,<1H OCEAN,4.458029197080292,1.1624087591240877
10526,-117.7,33.57,4.0,1512.0,782.0,3.3125,138500.0,<1H OCEAN,4.198209718670077,1.1649616368286444
10527,-117.71,33.54,7.0,1883.0,556.0,10.4415,453800.0,<1H OCEAN,8.825539568345324,1.0377697841726619
10528,-117.71,33.54,15.0,962.0,320.0,7.3878,318300.0,<1H OCEAN,7.6875,1.15
10529,-117.71,33.58,2.0,1066.0,510.0,4.6336,187500.0,<1H OCEAN,4.96078431372549,1.1019607843137256
10530,-117.7,33.57,9.0,469.0,293.0,3.6196,119900.0,<1H OCEAN,4.109215017064846,1.21160409556314
10531,-117.71,33.57,4.0,1285.0,651.0,4.045,226000.0,<1H OCEAN,5.052227342549923,1.1566820276497696
10532,-117.71,33.57,6.0,1846.0,768.0,4.877,144300.0,<1H OCEAN,4.782552083333333,1.1471354166666667
10533,-117.68,33.51,4.0,959.0,386.0,6.2661,268500.0,<1H OCEAN,6.290155440414508,1.038860103626943
10534,-117.69,33.51,4.0,505.0,244.0,4.6607,173000.0,<1H OCEAN,5.012295081967213,1.1270491803278688
10535,-117.7,33.5,4.0,834.0,397.0,5.5677,245400.0,<1H OCEAN,5.92191435768262,1.1209068010075567
10536,-117.71,33.49,5.0,617.0,231.0,8.583,397700.0,<1H OCEAN,7.2727272727272725,1.0995670995670996
10537,-117.7,33.5,4.0,2969.0,1007.0,8.7591,434700.0,<1H OCEAN,7.422045680238332,1.0297914597815292
10538,-117.7,33.48,10.0,1156.0,470.0,6.3579,336700.0,<1H OCEAN,7.357446808510638,1.3574468085106384
10539,-117.7,33.48,6.0,6223.0,2357.0,6.3088,340300.0,<1H OCEAN,7.038608400509122,1.1438268985999152
10540,-117.71,33.47,14.0,1490.0,629.0,6.5206,368500.0,<1H OCEAN,6.1907790143084265,1.068362480127186
10541,-117.74,33.46,9.0,1720.0,904.0,4.89,454100.0,<1H OCEAN,7.261061946902655,1.4557522123893805
10542,-117.71,33.47,17.0,830.0,410.0,5.5507,345700.0,<1H OCEAN,6.5390243902439025,1.1073170731707318
10543,-117.7,33.68,29.0,3985.0,1056.0,2.8192,162500.0,<1H OCEAN,5.350378787878788,1.0265151515151516
10544,-117.76,33.71,14.0,2025.0,578.0,8.3634,355100.0,<1H OCEAN,7.475778546712803,1.0069204152249136
10545,-117.75,33.71,15.0,878.0,520.0,3.2841,158300.0,<1H OCEAN,5.4788461538461535,1.0326923076923078
10546,-117.76,33.7,12.0,2042.0,588.0,7.9125,344900.0,<1H OCEAN,6.845238095238095,0.9761904761904762
10547,-117.77,33.71,15.0,1060.0,303.0,7.3141,337100.0,<1H OCEAN,6.9372937293729375,0.9735973597359736
10548,-117.77,33.7,3.0,1486.0,696.0,5.5464,207500.0,<1H OCEAN,5.224137931034483,1.0761494252873562
10549,-117.77,33.7,4.0,1315.0,560.0,3.7147,137500.0,<1H OCEAN,4.367857142857143,1.1107142857142858
10550,-117.69,33.65,16.0,2356.0,795.0,6.1062,274600.0,<1H OCEAN,7.30188679245283,1.0716981132075472
10551,-117.71,33.65,16.0,1587.0,430.0,8.6088,307400.0,<1H OCEAN,8.776744186046512,1.0604651162790697
10552,-117.7,33.65,16.0,1249.0,463.0,6.1863,355600.0,<1H OCEAN,7.317494600431965,1.062634989200864
10553,-117.71,33.64,14.0,1293.0,335.0,8.111,308900.0,<1H OCEAN,8.791044776119403,1.0626865671641792
10554,-117.71,33.63,16.0,950.0,280.0,5.8399,220600.0,<1H OCEAN,5.589285714285714,0.9785714285714285
10555,-117.71,33.63,16.0,1357.0,456.0,4.5909,241800.0,<1H OCEAN,5.475877192982456,1.0964912280701755
10556,-117.71,33.63,16.0,945.0,318.0,3.4261,219700.0,<1H OCEAN,5.160377358490566,1.1132075471698113
10557,-117.7,33.63,16.0,1525.0,682.0,5.2325,286800.0,<1H OCEAN,6.492668621700879,1.0923753665689149
10558,-117.72,33.64,16.0,380.0,246.0,2.2969,67500.0,<1H OCEAN,5.0,0.983739837398374
10559,-117.7,33.62,19.0,1639.0,495.0,5.0686,225600.0,<1H OCEAN,5.973737373737373,0.9939393939393939
10560,-117.7,33.63,23.0,1501.0,436.0,5.5584,241700.0,<1H OCEAN,6.967889908256881,1.084862385321101
10561,-117.71,33.62,22.0,1338.0,391.0,5.8898,242800.0,<1H OCEAN,6.445012787723785,0.989769820971867
10562,-117.76,33.72,11.0,1993.0,573.0,10.4498,386100.0,<1H OCEAN,7.867364746945899,1.0785340314136125
10563,-117.76,33.72,14.0,1359.0,371.0,7.9739,368700.0,<1H OCEAN,8.115902964959568,1.045822102425876
10564,-117.75,33.72,10.0,1241.0,366.0,8.7603,362500.0,<1H OCEAN,6.73224043715847,0.9480874316939891
10565,-117.76,33.72,15.0,366.0,248.0,4.3636,148400.0,<1H OCEAN,3.7943548387096775,1.0725806451612903
10566,-117.76,33.71,15.0,470.0,342.0,3.2229,108300.0,<1H OCEAN,2.953216374269006,1.023391812865497
10567,-117.74,33.73,18.0,391.0,60.0,4.1167,87500.0,<1H OCEAN,5.466666666666667,1.1333333333333333
10568,-117.69,33.66,11.0,1256.0,352.0,8.2953,350500.0,<1H OCEAN,7.471590909090909,0.9289772727272727
10569,-117.69,33.66,5.0,1933.0,722.0,6.9501,225700.0,<1H OCEAN,5.880886426592798,0.9542936288088643
10570,-117.67,33.67,5.0,4656.0,1863.0,5.7797,309200.0,<1H OCEAN,5.654320987654321,1.0923242082662372
10571,-117.67,33.66,4.0,4762.0,1929.0,4.7341,237400.0,<1H OCEAN,5.274753758424054,1.130637636080871
10572,-117.68,33.65,6.0,4783.0,1811.0,5.928,239900.0,<1H OCEAN,5.739922694643843,1.0574268360022088
10573,-117.64,33.68,4.0,2677.0,938.0,6.5069,243400.0,<1H OCEAN,6.062899786780384,1.0341151385927505
10574,-117.7,33.72,6.0,125.0,44.0,1.9659,500001.0,<1H OCEAN,4.795454545454546,1.1590909090909092
10575,-117.69,33.65,15.0,2383.0,706.0,7.5619,302000.0,<1H OCEAN,7.640226628895184,1.0594900849858357
10576,-117.7,33.64,15.0,2380.0,773.0,8.1926,326600.0,<1H OCEAN,7.429495472186288,1.0
10577,-117.69,33.63,23.0,792.0,253.0,4.9079,273800.0,<1H OCEAN,5.707509881422925,1.0276679841897234
10578,-117.69,33.64,18.0,1843.0,623.0,5.7559,215800.0,<1H OCEAN,6.07223113964687,1.0497592295345104
10579,-117.69,33.64,16.0,1279.0,383.0,6.9741,262000.0,<1H OCEAN,6.7676240208877285,0.9712793733681462
10580,-117.82,33.71,9.0,4660.0,978.0,2.885,162500.0,<1H OCEAN,5.323108384458077,1.0143149284253579
10581,-117.82,33.72,24.0,1383.0,442.0,6.5987,272800.0,<1H OCEAN,7.375565610859729,1.0361990950226245
10582,-117.81,33.73,17.0,363.0,183.0,2.1719,261300.0,<1H OCEAN,5.808743169398907,1.0327868852459017
10583,-117.8,33.72,16.0,1317.0,511.0,4.821,201400.0,<1H OCEAN,5.12133072407045,0.9902152641878669
10584,-117.81,33.71,16.0,1227.0,347.0,7.3769,302400.0,<1H OCEAN,7.68299711815562,1.1152737752161384
10585,-117.82,33.72,24.0,1593.0,484.0,6.8634,276500.0,<1H OCEAN,7.183884297520661,0.9545454545454546
10586,-117.77,33.7,15.0,681.0,263.0,5.4248,187200.0,<1H OCEAN,5.2927756653992395,1.015209125475285
10587,-117.77,33.69,14.0,744.0,338.0,3.7988,184100.0,<1H OCEAN,4.180473372781065,1.1005917159763314
10588,-117.77,33.69,15.0,261.0,116.0,5.0631,154000.0,<1H OCEAN,4.310344827586207,0.9741379310344828
10589,-117.77,33.69,16.0,479.0,336.0,2.1406,55000.0,<1H OCEAN,4.958333333333333,1.0148809523809523
10590,-117.78,33.69,16.0,2529.0,814.0,5.1299,238900.0,<1H OCEAN,5.776412776412776,0.9901719901719902
10591,-117.78,33.68,19.0,1027.0,327.0,6.115,315600.0,<1H OCEAN,7.6452599388379205,1.0122324159021407
10592,-117.78,33.69,16.0,1575.0,488.0,6.0961,295500.0,<1H OCEAN,6.967213114754099,1.026639344262295
10593,-117.8,33.69,16.0,1429.0,411.0,6.8219,325500.0,<1H OCEAN,6.678832116788321,1.0875912408759123
10594,-117.79,33.69,16.0,679.0,248.0,5.7115,313900.0,<1H OCEAN,6.17741935483871,0.967741935483871
10595,-117.79,33.68,16.0,818.0,299.0,6.8722,326100.0,<1H OCEAN,6.682274247491639,1.0301003344481605
10596,-117.8,33.68,14.0,1150.0,499.0,4.4391,306700.0,<1H OCEAN,5.280561122244489,1.034068136272545
10597,-117.8,33.69,14.0,874.0,373.0,4.2083,251000.0,<1H OCEAN,4.825737265415549,0.9705093833780161
10598,-117.8,33.69,15.0,873.0,307.0,7.9887,328000.0,<1H OCEAN,6.837133550488599,1.0488599348534202
10599,-117.8,33.68,5.0,396.0,136.0,3.631,225000.0,<1H OCEAN,4.580882352941177,1.0735294117647058
10600,-117.8,33.68,8.0,862.0,340.0,6.9133,274100.0,<1H OCEAN,5.976470588235294,1.026470588235294
10601,-117.81,33.67,8.0,908.0,329.0,7.7589,342900.0,<1H OCEAN,6.376899696048632,1.0395136778115501
10602,-117.81,33.67,8.0,1113.0,483.0,4.6019,242500.0,<1H OCEAN,5.05175983436853,1.0393374741200827
10603,-117.81,33.67,9.0,675.0,294.0,5.2124,199600.0,<1H OCEAN,5.329931972789115,1.0170068027210883
10604,-117.81,33.67,9.0,1194.0,385.0,7.2025,275000.0,<1H OCEAN,6.324675324675325,1.0285714285714285
10605,-117.81,33.67,9.0,1447.0,510.0,7.4581,296600.0,<1H OCEAN,6.429411764705883,1.0392156862745099
10606,-117.81,33.68,8.0,913.0,406.0,5.1583,192200.0,<1H OCEAN,4.83743842364532,1.0172413793103448
10607,-117.78,33.68,15.0,841.0,309.0,6.0634,234300.0,<1H OCEAN,5.935275080906149,1.0679611650485437
10608,-117.78,33.68,14.0,852.0,300.0,4.6793,236800.0,<1H OCEAN,5.833333333333333,1.12
10609,-117.79,33.68,13.0,1137.0,404.0,7.2118,311500.0,<1H OCEAN,6.524752475247524,1.0297029702970297
10610,-117.78,33.68,11.0,849.0,411.0,4.0187,235600.0,<1H OCEAN,4.851581508515815,1.1605839416058394
10611,-117.79,33.68,9.0,928.0,297.0,5.7858,265900.0,<1H OCEAN,5.498316498316498,0.9932659932659933
10612,-117.79,33.68,10.0,1002.0,332.0,8.735,375300.0,<1H OCEAN,6.343373493975903,0.9608433734939759
10613,-117.8,33.67,5.0,1179.0,480.0,5.7759,240000.0,<1H OCEAN,5.495833333333334,1.0854166666666667
10614,-117.8,33.67,5.0,1147.0,397.0,8.284,302500.0,<1H OCEAN,6.26448362720403,0.9773299748110831
10615,-117.8,33.67,4.0,1525.0,539.0,6.7962,329100.0,<1H OCEAN,6.205936920222634,1.0241187384044528
10616,-117.81,33.69,5.0,880.0,288.0,2.4233,450000.0,<1H OCEAN,4.361111111111111,0.8888888888888888
10617,-117.81,33.68,4.0,788.0,296.0,4.5469,500001.0,<1H OCEAN,5.219594594594595,1.027027027027027
10618,-117.82,33.68,4.0,603.0,219.0,8.7974,360600.0,<1H OCEAN,6.146118721461187,0.9726027397260274
10619,-117.82,33.68,3.0,1357.0,486.0,7.9187,333600.0,<1H OCEAN,6.31275720164609,1.0164609053497942
10620,-117.82,33.67,17.0,1588.0,450.0,6.276,290700.0,<1H OCEAN,6.433333333333334,0.9755555555555555
10621,-117.83,33.68,4.0,1666.0,800.0,4.1652,184500.0,<1H OCEAN,4.0325,1.0475
10622,-117.82,33.68,3.0,3068.0,1241.0,6.1395,358000.0,<1H OCEAN,5.72522159548751,1.1756647864625303
10623,-117.77,33.67,12.0,1913.0,978.0,4.5094,160200.0,<1H OCEAN,4.42638036809816,1.0920245398773005
10624,-117.77,33.72,10.0,1181.0,398.0,6.5743,278700.0,<1H OCEAN,7.07286432160804,1.0829145728643217
10625,-117.77,33.72,9.0,954.0,324.0,7.8139,304700.0,<1H OCEAN,6.645061728395062,0.9753086419753086
10626,-117.77,33.71,13.0,928.0,244.0,8.1111,379800.0,<1H OCEAN,7.94672131147541,1.0122950819672132
10627,-117.77,33.71,5.0,1986.0,598.0,7.5847,375700.0,<1H OCEAN,6.7725752508361206,0.9765886287625418
10628,-117.77,33.71,4.0,859.0,300.0,5.5631,227800.0,<1H OCEAN,5.486666666666666,1.07
10629,-117.78,33.71,16.0,1081.0,308.0,7.3518,331200.0,<1H OCEAN,7.165584415584416,0.9448051948051948
10630,-117.78,33.71,4.0,428.0,203.0,4.6141,195400.0,<1H OCEAN,4.798029556650246,1.1428571428571428
10631,-117.79,33.73,3.0,3318.0,1270.0,7.2074,291300.0,<1H OCEAN,6.488188976377953,1.110236220472441
10632,-117.78,33.7,16.0,597.0,204.0,5.409,233900.0,<1H OCEAN,8.151960784313726,1.2254901960784315
10633,-117.79,33.7,16.0,3785.0,1114.0,6.3298,247100.0,<1H OCEAN,5.618491921005386,0.9856373429084381
10634,-117.79,33.71,16.0,1641.0,469.0,6.2162,283200.0,<1H OCEAN,6.639658848614072,0.9872068230277186
10635,-117.79,33.71,16.0,3132.0,825.0,7.1069,313400.0,<1H OCEAN,7.683636363636364,1.044848484848485
10636,-117.79,33.7,6.0,832.0,379.0,4.4286,239500.0,<1H OCEAN,4.203166226912929,0.978891820580475
10637,-117.8,33.7,5.0,735.0,355.0,5.2923,194000.0,<1H OCEAN,4.363380281690141,1.064788732394366
10638,-117.79,33.7,16.0,636.0,244.0,5.1741,227700.0,<1H OCEAN,5.80327868852459,1.0204918032786885
10639,-117.79,33.69,15.0,890.0,316.0,6.5783,244800.0,<1H OCEAN,5.9335443037974684,1.0
10640,-117.79,33.69,16.0,1275.0,372.0,8.7385,340000.0,<1H OCEAN,8.244623655913978,1.064516129032258
10641,-117.8,33.69,13.0,630.0,296.0,3.3438,333300.0,<1H OCEAN,3.9222972972972974,0.9763513513513513
10642,-117.8,33.55,38.0,821.0,426.0,4.1304,433300.0,<1H OCEAN,4.124413145539906,1.0892018779342723
10643,-117.79,33.56,36.0,658.0,309.0,7.866,500001.0,<1H OCEAN,6.656957928802589,1.064724919093851
10644,-117.81,33.56,24.0,1730.0,752.0,10.9601,500001.0,<1H OCEAN,8.321808510638299,1.3337765957446808
10645,-117.8,33.55,35.0,724.0,377.0,5.8371,500001.0,<1H OCEAN,5.482758620689655,1.1352785145888593
10646,-117.77,33.6,33.0,167.0,70.0,3.7059,237500.0,<1H OCEAN,3.5285714285714285,1.1428571428571428
10647,-117.8,33.53,41.0,783.0,403.0,4.1591,500001.0,<1H OCEAN,5.004962779156328,1.2133995037220844
10648,-117.78,33.54,29.0,520.0,339.0,2.2969,450000.0,<1H OCEAN,4.191740412979351,1.3628318584070795
10649,-117.79,33.55,39.0,1915.0,1117.0,3.821,452100.0,<1H OCEAN,4.5353625783348255,1.1566696508504923
10650,-117.75,33.54,21.0,3173.0,1396.0,5.0907,378200.0,<1H OCEAN,6.239971346704871,1.1060171919770774
10651,-117.77,33.51,29.0,1070.0,603.0,4.4464,500001.0,<1H OCEAN,5.9535655058043115,1.2802653399668324
10652,-117.77,33.55,28.0,617.0,274.0,6.7861,499100.0,<1H OCEAN,7.386861313868613,1.083941605839416
10653,-117.73,33.57,5.0,4327.0,2009.0,4.8488,194400.0,<1H OCEAN,5.961174713787954,1.241911398705824
10654,-117.86,33.67,16.0,15.0,5.0,3.875,450000.0,<1H OCEAN,4.0,1.0
10655,-117.82,33.67,15.0,649.0,261.0,2.5197,350000.0,<1H OCEAN,3.8697318007662833,1.049808429118774
